N00,action,flow[$t1],5.617138107226428,6.183817703214901
N01,action,flow[$t2],14.397007062678561,10.91475775371996
N02,action,flow[$t3],30.142772499462215,21.984536775546594
N03,action,flow[$t4],50.309470419155986,37.63753216054234
N04,states,rlevel[$t1],31.22212966961649,9.08828976847442
N05,states,rlevel[$t2],48.9679271522417,12.309253197457537
N06,states,rlevel[$t3],80.3030455995032,23.27844285059196
N07,states,rlevel[$t4],120.57682519195306,41.33632749121296
