D117,relu,N00,-0.01631815749422967,N01,0.00755416167059385,N02,-0.015166560480381465,N03,0.028744871435232276,N04,0.006446849758924702,N05,0.01924342800543499,B0,-1.077116359816936
D118,relu,N00,0.02258674338587747,N01,-0.01703328305527716,N02,-0.005816815927285458,N03,-0.006241064751396245,N04,0.02227658041406124,N05,0.006562385153577465,B0,0.4620415638948492
D119,relu,N00,0.005899010423121338,N01,0.014040262309840857,N02,-0.021006595080658035,N03,0.012716667678958177,N04,0.0001394025964289752,N05,0.021750344165297492,B0,0.008381417723645868
D120,relu,N00,0.010562038791923599,N01,0.004227751081110769,N02,-0.0012711462280917342,N03,-0.010571289901652936,N04,-0.004910552649847281,N05,7.654235909164632e-05,B0,0.35181136383123557
D121,relu,N00,-0.0034596877938624744,N01,0.012263479953486369,N02,-0.0184603385394426,N03,0.018581204420875134,N04,0.0006245338030785262,N05,0.020365856620800746,B0,-0.15938724857013353
D122,relu,N00,0.019335207764904945,N01,0.0034780520929319323,N02,-0.015037223741567332,N03,5.9451403155189005e-05,N04,0.0065685821190587705,N05,0.015452286022529535,B0,0.5078931054353506
D123,relu,N00,-0.014233236898812892,N01,-0.0023453140075185707,N02,-0.011671193668985228,N03,0.025238730837945828,N04,0.014998584049414173,N05,0.015807220598973545,B0,-1.0825186150333148
D124,relu,N00,-0.003933758937726544,N01,0.009351294263921452,N02,-0.01528842966165796,N03,0.01780255501597774,N04,0.003233641784810337,N05,0.018048986551185937,B0,-0.4383218320593034
D125,relu,N00,0.025506291843923584,N01,-0.007403605033384768,N02,-0.011186866895422398,N03,-0.00507463234064591,N04,0.015253755945317898,N05,0.010967584923937054,B0,0.506552325596819
D126,relu,N00,-0.021235443513756305,N01,0.003473569859690839,N02,-0.014533393065453929,N03,0.031783015196925335,N04,0.011450451804694103,N05,0.020556424198219826,B0,-1.3794437294808009
D127,relu,N00,-0.017394199907804622,N01,0.004844326417968452,N02,-0.014661718289656145,N03,0.0307318799695544,N04,0.010601450268496525,N05,0.018559236836578293,B0,-1.2775386037328431
D128,relu,N00,0.0019264397807629613,N01,-0.0028893154197106217,N02,-0.013164312790307385,N03,0.014168402352408864,N04,0.01420310459523776,N05,0.015300000696570741,B0,-0.5152088120585248
D129,relu,N00,0.02884139371045517,N01,-0.026992697089418073,N02,-0.006209657653454704,N03,-0.007999243477460295,N04,0.03211111854128455,N05,0.006985978886012783,B0,0.4587162756051457
D130,relu,N00,-0.015630696193360036,N01,0.011020419549099004,N02,-0.017390325797251995,N03,0.02803773343180731,N04,0.0032328636578512824,N05,0.020535947799604992,B0,-0.7842257208774446
D131,relu,N00,0.02609536678376205,N01,-0.010333275807746978,N02,-0.008342294329086855,N03,-0.004678452518841886,N04,0.01634738063439487,N05,0.008322087146651273,B0,0.4194759396634371
D20,regular,D10,0.13274883,D11,0.14208917,D12,0.1347726,D13,0.14065456,D14,0.15458462,D15,0.14121757,D16,0.15889601,D17,0.14483657,D18,0.15446667,D19,0.14018372,D110,0.13577993,D111,0.1324794,D112,0.13260186,D113,0.120399505,D114,0.14007764,D115,0.1353447,D116,0.11654151,D117,0.15804894,D118,0.13782673,D119,0.125208,D120,-0.06954809,D121,0.13237704,D122,0.1228574,D123,0.1599478,D124,0.16036476,D125,0.12993424,D126,0.14928159,D127,0.15631926,D128,0.14838944,D129,0.11314216,D130,0.13559647,D131,0.14738604,N00,-1.0283556804348093,N01,0.0028632337270287594,N02,0.05674783797562251,N03,0.90701426627711,N04,-0.04793838308822339,N05,-0.06484134730241031,B1,6.646163530028385
D21,regular,D10,0.5838119,D11,0.5874728,D12,0.5765477,D13,0.5406787,D14,0.6414186,D15,0.5650939,D16,0.6031995,D17,0.59187734,D18,0.6707522,D19,0.5404557,D110,0.5913371,D111,0.5563338,D112,0.5482978,D113,0.48921058,D114,0.56864506,D115,0.5432982,D116,0.45534104,D117,0.5977573,D118,0.5988164,D119,0.48959368,D120,-0.15907481,D121,0.5089982,D122,0.51177245,D123,0.63780326,D124,0.6162413,D125,0.5468902,D126,0.56791097,D127,0.6022746,D128,0.5957711,D129,0.4851262,D130,0.5328533,D131,0.6275872,N00,0.8706323150093026,N01,-0.9796028538462556,N02,0.22531501286263764,N03,-0.16685866792934528,N04,0.7254831282736122,N05,-0.2602936230884086,B1,15.056889576872937
D22,regular,D10,1.0511435,D11,1.1128908,D12,1.051107,D13,1.1463661,D14,1.2510824,D15,1.1649687,D16,1.2614383,D17,1.1561707,D18,1.2480512,D19,1.1677666,D110,1.0770893,D111,1.0696884,D112,1.0572749,D113,1.0435193,D114,1.1904866,D115,1.1206577,D116,0.9734835,D117,1.3152467,D118,1.0820817,D119,1.0429144,D120,0.0063288123,D121,1.0872791,D122,1.0308418,D123,1.3072441,D124,1.3196654,D125,1.0433389,D126,1.211641,D127,1.2969983,D128,1.1890908,D129,0.8607431,D130,1.1810566,D131,1.157121,N00,-0.2166234171992117,N01,1.0077464429004472,N02,-0.537490004699007,N03,-0.3863845426975422,N04,-0.3870874219160048,N05,0.3609895495974679,B1,32.17760465557437
