N00,action,AIR[$r1],3.9765196816312995,4.175116535535579
N01,action,AIR[$r2],3.061689347309035,4.203926771780364
N02,action,AIR[$r3],3.3823232617074117,4.214053769104277
N03,states,TEMP[$r1],21.802373653795595,3.7960550755612696
N04,states,TEMP[$r2],22.067875490742814,3.8884331193207755
N05,states,TEMP[$r3],21.996505999861892,3.849298374150521
N06,states,AIR_VOLUME[$r1],3.9829648800456905,4.11604737751292
N07,states,AIR_VOLUME[$r2],3.1193954197103935,4.1514676385063565
N08,states,AIR_VOLUME[$r3],3.4188568766522254,4.157601640089221
